"Código","Unidade Territorial","UF","Referência","Pessoas com deficiência (PCD) que recebem o Benefício de Prestação Continuada (BPC) por Município pagador"
"430843","FORQUETINHA","RS","02/2020","4"
"430843","FORQUETINHA","RS","08/2020","3"
"430843","FORQUETINHA","RS","03/2020","4"
"430845","FORTALEZA DOS VALOS","RS","03/2020","40"
"430845","FORTALEZA DOS VALOS","RS","01/2020","42"
"430845","FORTALEZA DOS VALOS","RS","02/2020","40"
"430845","FORTALEZA DOS VALOS","RS","04/2020","41"
"430845","FORTALEZA DOS VALOS","RS","05/2020","41"
"430845","FORTALEZA DOS VALOS","RS","06/2020","41"
"430845","FORTALEZA DOS VALOS","RS","07/2020","41"
"430845","FORTALEZA DOS VALOS","RS","08/2020","41"
"430845","FORTALEZA DOS VALOS","RS","09/2020","40"
"430845","FORTALEZA DOS VALOS","RS","10/2020","40"
"430845","FORTALEZA DOS VALOS","RS","11/2020","40"
"430845","FORTALEZA DOS VALOS","RS","12/2020","39"
"430850","FREDERICO WESTPHALEN","RS","09/2020","412"
"430850","FREDERICO WESTPHALEN","RS","10/2020","412"
"430850","FREDERICO WESTPHALEN","RS","06/2020","415"
"430850","FREDERICO WESTPHALEN","RS","12/2020","417"
"430850","FREDERICO WESTPHALEN","RS","11/2020","417"
"430850","FREDERICO WESTPHALEN","RS","08/2020","412"
"430850","FREDERICO WESTPHALEN","RS","07/2020","411"
"430850","FREDERICO WESTPHALEN","RS","05/2020","415"
"430850","FREDERICO WESTPHALEN","RS","04/2020","412"
"430850","FREDERICO WESTPHALEN","RS","03/2020","406"
"430850","FREDERICO WESTPHALEN","RS","02/2020","408"
"430850","FREDERICO WESTPHALEN","RS","01/2020","414"
"430860","GARIBALDI","RS","08/2020","103"
"430860","GARIBALDI","RS","02/2020","102"
"430860","GARIBALDI","RS","09/2020","104"
"430860","GARIBALDI","RS","01/2020","103"
"430860","GARIBALDI","RS","11/2020","99"
"430860","GARIBALDI","RS","12/2020","97"
"430860","GARIBALDI","RS","06/2020","102"
"430860","GARIBALDI","RS","03/2020","102"
"430860","GARIBALDI","RS","05/2020","102"
"430860","GARIBALDI","RS","04/2020","101"
"430860","GARIBALDI","RS","10/2020","103"
"430860","GARIBALDI","RS","07/2020","103"
"430865","GARRUCHOS","RS","05/2020","43"
"430865","GARRUCHOS","RS","06/2020","43"
"430865","GARRUCHOS","RS","07/2020","42"
"430865","GARRUCHOS","RS","12/2020","38"
"430865","GARRUCHOS","RS","11/2020","40"
"430865","GARRUCHOS","RS","10/2020","42"
"430865","GARRUCHOS","RS","09/2020","42"
"430865","GARRUCHOS","RS","08/2020","43"
"430865","GARRUCHOS","RS","04/2020","40"
"430865","GARRUCHOS","RS","02/2020","40"
"430865","GARRUCHOS","RS","01/2020","41"
"430865","GARRUCHOS","RS","03/2020","41"
"430870","GAURAMA","RS","09/2020","67"
"430870","GAURAMA","RS","06/2020","65"
"430870","GAURAMA","RS","10/2020","68"
"430870","GAURAMA","RS","01/2020","64"
"430870","GAURAMA","RS","07/2020","65"
"430870","GAURAMA","RS","12/2020","66"
"430870","GAURAMA","RS","08/2020","66"
"430870","GAURAMA","RS","02/2020","63"
"430870","GAURAMA","RS","03/2020","63"
"430870","GAURAMA","RS","11/2020","68"
"430870","GAURAMA","RS","04/2020","63"
"430870","GAURAMA","RS","05/2020","64"
"430880","GENERAL CÂMARA","RS","03/2020","114"
"430880","GENERAL CÂMARA","RS","05/2020","111"
"430880","GENERAL CÂMARA","RS","12/2020","112"
"430880","GENERAL CÂMARA","RS","10/2020","110"
"430880","GENERAL CÂMARA","RS","08/2020","110"
"430880","GENERAL CÂMARA","RS","04/2020","113"
"430880","GENERAL CÂMARA","RS","07/2020","109"
"430880","GENERAL CÂMARA","RS","09/2020","110"
"430880","GENERAL CÂMARA","RS","06/2020","111"
"430880","GENERAL CÂMARA","RS","11/2020","111"
"430880","GENERAL CÂMARA","RS","01/2020","116"
"430880","GENERAL CÂMARA","RS","02/2020","116"
"430885","GENTIL","RS","09/2020","7"
"430885","GENTIL","RS","02/2020","7"
"430885","GENTIL","RS","05/2020","6"
"430885","GENTIL","RS","07/2020","6"
"430885","GENTIL","RS","06/2020","6"
"430885","GENTIL","RS","04/2020","6"
"430885","GENTIL","RS","03/2020","7"
"430885","GENTIL","RS","12/2020","9"
"430885","GENTIL","RS","01/2020","7"
"430885","GENTIL","RS","08/2020","6"
"430885","GENTIL","RS","10/2020","9"
"430885","GENTIL","RS","11/2020","9"
"430890","GETÚLIO VARGAS","RS","12/2020","200"
"430890","GETÚLIO VARGAS","RS","07/2020","209"
"430890","GETÚLIO VARGAS","RS","06/2020","211"
"430890","GETÚLIO VARGAS","RS","01/2020","210"
"430890","GETÚLIO VARGAS","RS","03/2020","208"
"430890","GETÚLIO VARGAS","RS","10/2020","202"
"430890","GETÚLIO VARGAS","RS","05/2020","209"
"430890","GETÚLIO VARGAS","RS","08/2020","209"
"430890","GETÚLIO VARGAS","RS","04/2020","208"
"430890","GETÚLIO VARGAS","RS","09/2020","209"
"430890","GETÚLIO VARGAS","RS","11/2020","202"
"430890","GETÚLIO VARGAS","RS","02/2020","208"
"430900","GIRUÁ","RS","12/2020","358"
"430900","GIRUÁ","RS","11/2020","355"
"430900","GIRUÁ","RS","10/2020","352"
"430900","GIRUÁ","RS","09/2020","352"
"430900","GIRUÁ","RS","08/2020","352"
"430900","GIRUÁ","RS","07/2020","352"
"430900","GIRUÁ","RS","06/2020","354"
"430900","GIRUÁ","RS","05/2020","356"
"430900","GIRUÁ","RS","04/2020","353"
"430900","GIRUÁ","RS","03/2020","352"
"430900","GIRUÁ","RS","02/2020","353"
"430900","GIRUÁ","RS","01/2020","362"
"430905","GLORINHA","RS","06/2020","51"
"430905","GLORINHA","RS","09/2020","53"
"430905","GLORINHA","RS","05/2020","50"
"430905","GLORINHA","RS","10/2020","53"
"430905","GLORINHA","RS","11/2020","52"
"430905","GLORINHA","RS","12/2020","51"
"430905","GLORINHA","RS","03/2020","49"
"430905","GLORINHA","RS","01/2020","50"
"430905","GLORINHA","RS","02/2020","48"
"430905","GLORINHA","RS","04/2020","49"
"430905","GLORINHA","RS","07/2020","52"
"430905","GLORINHA","RS","08/2020","52"
"430910","GRAMADO","RS","04/2020","154"
"430910","GRAMADO","RS","06/2020","154"
"430910","GRAMADO","RS","05/2020","154"
"430910","GRAMADO","RS","07/2020","155"
"430910","GRAMADO","RS","11/2020","157"
"430910","GRAMADO","RS","09/2020","155"
"430910","GRAMADO","RS","10/2020","157"
"430910","GRAMADO","RS","12/2020","156"
"430910","GRAMADO","RS","01/2020","160"
"430910","GRAMADO","RS","02/2020","155"
"430910","GRAMADO","RS","03/2020","155"
"430910","GRAMADO","RS","08/2020","154"
"430912","GRAMADO DOS LOUREIROS","RS","10/2020","5"
"430912","GRAMADO DOS LOUREIROS","RS","03/2020","5"
"430912","GRAMADO DOS LOUREIROS","RS","08/2020","5"
"430912","GRAMADO DOS LOUREIROS","RS","02/2020","5"
"430912","GRAMADO DOS LOUREIROS","RS","07/2020","5"
"430912","GRAMADO DOS LOUREIROS","RS","11/2020","5"
"430912","GRAMADO DOS LOUREIROS","RS","09/2020","5"
"430912","GRAMADO DOS LOUREIROS","RS","01/2020","5"
"430912","GRAMADO DOS LOUREIROS","RS","12/2020","4"
"430912","GRAMADO DOS LOUREIROS","RS","04/2020","5"
"430912","GRAMADO DOS LOUREIROS","RS","05/2020","5"
"430912","GRAMADO DOS LOUREIROS","RS","06/2020","5"
"430915","GRAMADO XAVIER","RS","09/2020","30"
"430915","GRAMADO XAVIER","RS","06/2020","29"
"430915","GRAMADO XAVIER","RS","05/2020","29"
"430915","GRAMADO XAVIER","RS","12/2020","30"
"430915","GRAMADO XAVIER","RS","04/2020","29"
"430915","GRAMADO XAVIER","RS","01/2020","29"
"430915","GRAMADO XAVIER","RS","08/2020","30"
"430915","GRAMADO XAVIER","RS","07/2020","30"
"430915","GRAMADO XAVIER","RS","03/2020","28"
"430915","GRAMADO XAVIER","RS","10/2020","31"
"430915","GRAMADO XAVIER","RS","02/2020","28"
"430915","GRAMADO XAVIER","RS","11/2020","30"
"430920","GRAVATAÍ","RS","10/2020","2290"
"430920","GRAVATAÍ","RS","01/2020","2300"
"430920","GRAVATAÍ","RS","02/2020","2272"
"430920","GRAVATAÍ","RS","03/2020","2279"
"430920","GRAVATAÍ","RS","04/2020","2285"
"430920","GRAVATAÍ","RS","05/2020","2291"
"430920","GRAVATAÍ","RS","06/2020","2289"
"430920","GRAVATAÍ","RS","07/2020","2290"
"430920","GRAVATAÍ","RS","08/2020","2294"
"430920","GRAVATAÍ","RS","09/2020","2296"
"430920","GRAVATAÍ","RS","11/2020","2290"
"430920","GRAVATAÍ","RS","12/2020","2277"
"430925","GUABIJU","RS","11/2020","4"
"430925","GUABIJU","RS","12/2020","4"
"430925","GUABIJU","RS","06/2020","3"
"430925","GUABIJU","RS","05/2020","3"
"430925","GUABIJU","RS","02/2020","3"
"430925","GUABIJU","RS","03/2020","3"
"430925","GUABIJU","RS","04/2020","3"
"430925","GUABIJU","RS","07/2020","3"
"430925","GUABIJU","RS","08/2020","3"
"430925","GUABIJU","RS","09/2020","4"
"430925","GUABIJU","RS","10/2020","4"
"430925","GUABIJU","RS","01/2020","4"
"430930","GUAÍBA","RS","05/2020","1218"
"430930","GUAÍBA","RS","07/2020","1209"
"430930","GUAÍBA","RS","02/2020","1212"
"430930","GUAÍBA","RS","11/2020","1194"
"430930","GUAÍBA","RS","01/2020","1225"
"430930","GUAÍBA","RS","09/2020","1200"
"430930","GUAÍBA","RS","03/2020","1215"
"430930","GUAÍBA","RS","08/2020","1205"
"430930","GUAÍBA","RS","06/2020","1222"
"430930","GUAÍBA","RS","12/2020","1188"
"430930","GUAÍBA","RS","04/2020","1217"
"430930","GUAÍBA","RS","10/2020","1191"
"430940","GUAPORÉ","RS","09/2020","165"
"430940","GUAPORÉ","RS","04/2020","167"
"430940","GUAPORÉ","RS","05/2020","167"
"430940","GUAPORÉ","RS","02/2020","167"
"430940","GUAPORÉ","RS","01/2020","171"
"430940","GUAPORÉ","RS","11/2020","166"
"430940","GUAPORÉ","RS","07/2020","167"
"430940","GUAPORÉ","RS","06/2020","165"
"430940","GUAPORÉ","RS","03/2020","167"
"430940","GUAPORÉ","RS","12/2020","166"
"430940","GUAPORÉ","RS","08/2020","166"
"430940","GUAPORÉ","RS","10/2020","166"
"430950","GUARANI DAS MISSÕES","RS","06/2020","124"
"430950","GUARANI DAS MISSÕES","RS","09/2020","126"
"430950","GUARANI DAS MISSÕES","RS","12/2020","127"
"430950","GUARANI DAS MISSÕES","RS","11/2020","129"
"430950","GUARANI DAS MISSÕES","RS","10/2020","125"
"430950","GUARANI DAS MISSÕES","RS","08/2020","125"
"430950","GUARANI DAS MISSÕES","RS","07/2020","124"
"430950","GUARANI DAS MISSÕES","RS","05/2020","124"
"430950","GUARANI DAS MISSÕES","RS","04/2020","125"
"430950","GUARANI DAS MISSÕES","RS","03/2020","123"
"430950","GUARANI DAS MISSÕES","RS","02/2020","121"
"430950","GUARANI DAS MISSÕES","RS","01/2020","123"
"430955","HARMONIA","RS","06/2020","11"
"430955","HARMONIA","RS","08/2020","11"
"430955","HARMONIA","RS","07/2020","11"
"430955","HARMONIA","RS","09/2020","12"
"430955","HARMONIA","RS","10/2020","12"
"430955","HARMONIA","RS","02/2020","13"
"430955","HARMONIA","RS","11/2020","13"
"430955","HARMONIA","RS","01/2020","13"
"430955","HARMONIA","RS","04/2020","12"
"430955","HARMONIA","RS","03/2020","12"
"430955","HARMONIA","RS","05/2020","11"
"430955","HARMONIA","RS","12/2020","13"
"430957","HERVEIRAS","RS","11/2020","15"
"430957","HERVEIRAS","RS","12/2020","16"
"430957","HERVEIRAS","RS","10/2020","17"
"430957","HERVEIRAS","RS","09/2020","16"
"430957","HERVEIRAS","RS","06/2020","16"
"430957","HERVEIRAS","RS","05/2020","15"
"430957","HERVEIRAS","RS","04/2020","15"
"430957","HERVEIRAS","RS","03/2020","15"
"430957","HERVEIRAS","RS","02/2020","15"
"430957","HERVEIRAS","RS","01/2020","15"
"430957","HERVEIRAS","RS","08/2020","15"
"430957","HERVEIRAS","RS","07/2020","16"
"430960","HORIZONTINA","RS","10/2020","163"
"430960","HORIZONTINA","RS","06/2020","167"
"430960","HORIZONTINA","RS","11/2020","163"
"430960","HORIZONTINA","RS","01/2020","165"
"430960","HORIZONTINA","RS","07/2020","166"
"430960","HORIZONTINA","RS","12/2020","160"
"430960","HORIZONTINA","RS","03/2020","166"
"430960","HORIZONTINA","RS","05/2020","167"
"430960","HORIZONTINA","RS","09/2020","164"
"430960","HORIZONTINA","RS","04/2020","167"
"430960","HORIZONTINA","RS","08/2020","166"
"430960","HORIZONTINA","RS","02/2020","164"
"430965","HULHA NEGRA","RS","01/2020","74"
"430965","HULHA NEGRA","RS","10/2020","71"
"430965","HULHA NEGRA","RS","12/2020","72"
"430965","HULHA NEGRA","RS","03/2020","72"
"430965","HULHA NEGRA","RS","08/2020","71"
"430965","HULHA NEGRA","RS","07/2020","71"
"430965","HULHA NEGRA","RS","06/2020","72"
"430965","HULHA NEGRA","RS","05/2020","72"
"430965","HULHA NEGRA","RS","04/2020","72"
"430965","HULHA NEGRA","RS","02/2020","71"
"430965","HULHA NEGRA","RS","11/2020","71"
"430965","HULHA NEGRA","RS","09/2020","72"
"430970","HUMAITÁ","RS","04/2020","69"
"430970","HUMAITÁ","RS","12/2020","72"
"430970","HUMAITÁ","RS","11/2020","72"
"430970","HUMAITÁ","RS","10/2020","69"
"430970","HUMAITÁ","RS","09/2020","69"
"430970","HUMAITÁ","RS","08/2020","69"
"430970","HUMAITÁ","RS","03/2020","70"
"430970","HUMAITÁ","RS","07/2020","68"
"430970","HUMAITÁ","RS","06/2020","68"
"430970","HUMAITÁ","RS","05/2020","69"
"430970","HUMAITÁ","RS","01/2020","69"
"430970","HUMAITÁ","RS","02/2020","70"
"430975","IBARAMA","RS","02/2020","35"
"430975","IBARAMA","RS","12/2020","38"
"430975","IBARAMA","RS","04/2020","38"
"430975","IBARAMA","RS","05/2020","38"
"430975","IBARAMA","RS","01/2020","37"
"430975","IBARAMA","RS","09/2020","39"
"430975","IBARAMA","RS","10/2020","38"
"430975","IBARAMA","RS","07/2020","38"
"430975","IBARAMA","RS","06/2020","38"
"430975","IBARAMA","RS","11/2020","38"
"430975","IBARAMA","RS","08/2020","39"
"430975","IBARAMA","RS","03/2020","37"
"430980","IBIAÇÁ","RS","03/2020","28"
"430980","IBIAÇÁ","RS","01/2020","29"
"430980","IBIAÇÁ","RS","06/2020","27"
"430980","IBIAÇÁ","RS","10/2020","29"
"430980","IBIAÇÁ","RS","05/2020","27"
"430980","IBIAÇÁ","RS","11/2020","28"
"430980","IBIAÇÁ","RS","12/2020","28"
"430980","IBIAÇÁ","RS","09/2020","28"
"430980","IBIAÇÁ","RS","08/2020","28"
"430980","IBIAÇÁ","RS","07/2020","27"
"430980","IBIAÇÁ","RS","04/2020","29"
"430980","IBIAÇÁ","RS","02/2020","28"
"430990","IBIRAIARAS","RS","06/2020","85"
"430990","IBIRAIARAS","RS","05/2020","84"
"430990","IBIRAIARAS","RS","03/2020","86"
"430990","IBIRAIARAS","RS","07/2020","85"
"430990","IBIRAIARAS","RS","02/2020","87"
"430990","IBIRAIARAS","RS","04/2020","86"
"430990","IBIRAIARAS","RS","12/2020","77"
"430990","IBIRAIARAS","RS","01/2020","89"
"430990","IBIRAIARAS","RS","08/2020","85"
"430990","IBIRAIARAS","RS","11/2020","77"
"430990","IBIRAIARAS","RS","10/2020","78"
"430990","IBIRAIARAS","RS","09/2020","83"
"430995","IBIRAPUITÃ","RS","10/2020","108"
"430995","IBIRAPUITÃ","RS","08/2020","109"
"430995","IBIRAPUITÃ","RS","01/2020","110"
"430995","IBIRAPUITÃ","RS","02/2020","108"
"430995","IBIRAPUITÃ","RS","03/2020","107"
"430995","IBIRAPUITÃ","RS","04/2020","109"
"430995","IBIRAPUITÃ","RS","09/2020","109"
"430995","IBIRAPUITÃ","RS","05/2020","109"
"430995","IBIRAPUITÃ","RS","06/2020","108"
"430995","IBIRAPUITÃ","RS","12/2020","106"
"430995","IBIRAPUITÃ","RS","11/2020","107"
"430995","IBIRAPUITÃ","RS","07/2020","109"
"431000","IBIRUBÁ","RS","03/2020","141"
"431000","IBIRUBÁ","RS","12/2020","142"
"431000","IBIRUBÁ","RS","10/2020","140"
"431000","IBIRUBÁ","RS","02/2020","140"
"431000","IBIRUBÁ","RS","04/2020","141"
"431000","IBIRUBÁ","RS","08/2020","141"
"431000","IBIRUBÁ","RS","05/2020","140"
"431000","IBIRUBÁ","RS","06/2020","139"
"431000","IBIRUBÁ","RS","07/2020","141"
"431000","IBIRUBÁ","RS","01/2020","140"
"431000","IBIRUBÁ","RS","09/2020","141"
"431000","IBIRUBÁ","RS","11/2020","140"
"431010","IGREJINHA","RS","02/2020","200"
"431010","IGREJINHA","RS","01/2020","206"
"431010","IGREJINHA","RS","05/2020","204"
"431010","IGREJINHA","RS","09/2020","199"
"431010","IGREJINHA","RS","03/2020","200"
"431010","IGREJINHA","RS","04/2020","203"
"431010","IGREJINHA","RS","06/2020","203"
"431010","IGREJINHA","RS","07/2020","201"
"431010","IGREJINHA","RS","08/2020","201"
"431010","IGREJINHA","RS","10/2020","196"
"431010","IGREJINHA","RS","11/2020","195"
"431010","IGREJINHA","RS","12/2020","195"
"431020","IJUÍ","RS","11/2020","1063"
"431020","IJUÍ","RS","09/2020","1063"
"431020","IJUÍ","RS","12/2020","1066"
"431020","IJUÍ","RS","07/2020","1069"
"431020","IJUÍ","RS","08/2020","1065"
"431020","IJUÍ","RS","06/2020","1078"
"431020","IJUÍ","RS","05/2020","1081"
"431020","IJUÍ","RS","04/2020","1084"
"431020","IJUÍ","RS","03/2020","1078"
"431020","IJUÍ","RS","10/2020","1056"
"431020","IJUÍ","RS","02/2020","1077"
"431020","IJUÍ","RS","01/2020","1095"
"431030","ILÓPOLIS","RS","11/2020","31"
"431030","ILÓPOLIS","RS","05/2020","34"
"431030","ILÓPOLIS","RS","10/2020","32"
"431030","ILÓPOLIS","RS","01/2020","34"
"431030","ILÓPOLIS","RS","02/2020","34"
"431030","ILÓPOLIS","RS","07/2020","34"
"431030","ILÓPOLIS","RS","08/2020","32"
"431030","ILÓPOLIS","RS","09/2020","32"
"431030","ILÓPOLIS","RS","12/2020","31"
"431030","ILÓPOLIS","RS","04/2020","34"
"431030","ILÓPOLIS","RS","03/2020","34"
"431030","ILÓPOLIS","RS","06/2020","34"
"431033","IMBÉ","RS","12/2020","189"
"431033","IMBÉ","RS","04/2020","191"
"431033","IMBÉ","RS","08/2020","193"
"431033","IMBÉ","RS","03/2020","193"
"431033","IMBÉ","RS","05/2020","196"
"431033","IMBÉ","RS","02/2020","192"
"431033","IMBÉ","RS","01/2020","189"
"431033","IMBÉ","RS","06/2020","195"
"431033","IMBÉ","RS","10/2020","192"
"431033","IMBÉ","RS","09/2020","191"
"431033","IMBÉ","RS","11/2020","190"
"431033","IMBÉ","RS","07/2020","196"
"431036","IMIGRANTE","RS","08/2020","6"
"431036","IMIGRANTE","RS","01/2020","8"
"431036","IMIGRANTE","RS","12/2020","6"
"431036","IMIGRANTE","RS","11/2020","6"
"431036","IMIGRANTE","RS","04/2020","7"
"431036","IMIGRANTE","RS","10/2020","6"
"431036","IMIGRANTE","RS","09/2020","6"
"431036","IMIGRANTE","RS","07/2020","6"
"431036","IMIGRANTE","RS","05/2020","7"
"431036","IMIGRANTE","RS","02/2020","8"
"431036","IMIGRANTE","RS","03/2020","7"
"431036","IMIGRANTE","RS","06/2020","7"
"431040","INDEPENDÊNCIA","RS","03/2020","83"
"431040","INDEPENDÊNCIA","RS","01/2020","84"
"431040","INDEPENDÊNCIA","RS","11/2020","87"
"431040","INDEPENDÊNCIA","RS","10/2020","87"
"431040","INDEPENDÊNCIA","RS","08/2020","86"
"431040","INDEPENDÊNCIA","RS","07/2020","87"
"431040","INDEPENDÊNCIA","RS","06/2020","87"
"431040","INDEPENDÊNCIA","RS","05/2020","87"
"431040","INDEPENDÊNCIA","RS","02/2020","83"
"431040","INDEPENDÊNCIA","RS","09/2020","88"
"431040","INDEPENDÊNCIA","RS","04/2020","85"
"431040","INDEPENDÊNCIA","RS","12/2020","88"
"431041","INHACORÁ","RS","08/2020","27"
"431041","INHACORÁ","RS","07/2020","27"
"431041","INHACORÁ","RS","06/2020","27"
"431041","INHACORÁ","RS","05/2020","27"
"431041","INHACORÁ","RS","04/2020","27"
"431041","INHACORÁ","RS","02/2020","27"
"431041","INHACORÁ","RS","01/2020","27"
"431041","INHACORÁ","RS","11/2020","26"
"431041","INHACORÁ","RS","03/2020","27"
"431041","INHACORÁ","RS","12/2020","26"
"431041","INHACORÁ","RS","10/2020","26"
"431041","INHACORÁ","RS","09/2020","26"
"431043","IPÊ","RS","09/2020","26"
"431043","IPÊ","RS","08/2020","26"
"431043","IPÊ","RS","07/2020","26"
"431043","IPÊ","RS","06/2020","25"
"431043","IPÊ","RS","05/2020","25"
"431043","IPÊ","RS","02/2020","26"
"431043","IPÊ","RS","04/2020","26"
"431043","IPÊ","RS","03/2020","26"
"431043","IPÊ","RS","11/2020","26"
"431043","IPÊ","RS","12/2020","25"
"431043","IPÊ","RS","01/2020","26"
"431043","IPÊ","RS","10/2020","26"
"431046","IPIRANGA DO SUL","RS","01/2020","7"
"431046","IPIRANGA DO SUL","RS","05/2020","6"
"431046","IPIRANGA DO SUL","RS","02/2020","7"
"431046","IPIRANGA DO SUL","RS","11/2020","8"
"431046","IPIRANGA DO SUL","RS","12/2020","8"
"431046","IPIRANGA DO SUL","RS","03/2020","7"
"431046","IPIRANGA DO SUL","RS","08/2020","6"
"431046","IPIRANGA DO SUL","RS","09/2020","6"
"431046","IPIRANGA DO SUL","RS","10/2020","8"
"431046","IPIRANGA DO SUL","RS","07/2020","6"
"431046","IPIRANGA DO SUL","RS","04/2020","6"
"431046","IPIRANGA DO SUL","RS","06/2020","6"
"431050","IRAÍ","RS","02/2020","126"
"431050","IRAÍ","RS","04/2020","128"
"431050","IRAÍ","RS","07/2020","127"
"431050","IRAÍ","RS","08/2020","126"
"431050","IRAÍ","RS","09/2020","123"
"431050","IRAÍ","RS","10/2020","124"
"431050","IRAÍ","RS","11/2020","124"
"431050","IRAÍ","RS","12/2020","126"
"431050","IRAÍ","RS","05/2020","129"
"431050","IRAÍ","RS","06/2020","128"
"431050","IRAÍ","RS","01/2020","127"
"431050","IRAÍ","RS","03/2020","126"
"431053","ITAARA","RS","08/2020","39"
"431053","ITAARA","RS","09/2020","40"
"431053","ITAARA","RS","04/2020","41"
"431053","ITAARA","RS","10/2020","40"
"431053","ITAARA","RS","05/2020","41"
"431053","ITAARA","RS","06/2020","41"
"431053","ITAARA","RS","11/2020","39"
"431053","ITAARA","RS","02/2020","41"
"431053","ITAARA","RS","01/2020","43"
"431053","ITAARA","RS","07/2020","41"
"431053","ITAARA","RS","03/2020","41"
"431053","ITAARA","RS","12/2020","38"
"431055","ITACURUBI","RS","11/2020","43"
"431055","ITACURUBI","RS","04/2020","42"
"431055","ITACURUBI","RS","07/2020","43"
"431055","ITACURUBI","RS","01/2020","44"
"431055","ITACURUBI","RS","02/2020","42"
"431055","ITACURUBI","RS","03/2020","42"
"431055","ITACURUBI","RS","06/2020","42"
"431055","ITACURUBI","RS","08/2020","43"
"431055","ITACURUBI","RS","05/2020","42"
"431055","ITACURUBI","RS","09/2020","43"
"431055","ITACURUBI","RS","10/2020","42"
"431055","ITACURUBI","RS","12/2020","43"
"431057","ITAPUCA","RS","06/2020","18"
"431057","ITAPUCA","RS","01/2020","18"
"431057","ITAPUCA","RS","02/2020","18"
"431057","ITAPUCA","RS","03/2020","18"
"431057","ITAPUCA","RS","04/2020","18"
"431057","ITAPUCA","RS","05/2020","18"
"431057","ITAPUCA","RS","07/2020","18"
"431057","ITAPUCA","RS","08/2020","18"
"431057","ITAPUCA","RS","09/2020","18"
"431057","ITAPUCA","RS","10/2020","18"
"431057","ITAPUCA","RS","11/2020","18"
"431057","ITAPUCA","RS","12/2020","18"
"431060","ITAQUI","RS","09/2020","1047"
"431060","ITAQUI","RS","11/2020","1047"
"431060","ITAQUI","RS","12/2020","1031"
"431060","ITAQUI","RS","01/2020","1051"
"431060","ITAQUI","RS","02/2020","1046"
"431060","ITAQUI","RS","03/2020","1052"
"431060","ITAQUI","RS","05/2020","1050"
"431060","ITAQUI","RS","04/2020","1050"
"431060","ITAQUI","RS","10/2020","1046"
"431060","ITAQUI","RS","06/2020","1053"
"431060","ITAQUI","RS","07/2020","1047"
